32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56874 ; 280168 ; 1502908 ; 7947270 ; 43176910 ; 235393928 ; 1297769322 ; 7190345422 ; 40069233356 ; 224125421010 ; 1257864442204 ; 7077135587834 ; 39900738264330 ; 225322040950530 ; 1274071561342990 ; 7211641313188294 ; 40854269765870136 ; 231596350016585824 ; 1313592804514186752 ; 7453823988587283456 ; 42310750521139380224 ; 240240619176166391808 ; 1364403794762250321920 ; 7750350109405628858368 ; 44031799851987509444608 ; 250187698071853972062208 ; 1421706262307170104115200
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56820 ; 279874 ; 1499972 ; 7929234 ; 43049410 ; 234599992 ; 1292694432 ; 7159119110 ; 39876918744 ; 222956999280 ; 1250788520052 ; 7034543428454 ; 39645156660564 ; 223793613028874 ; 1264953597492810 ; 7157373322769218 ; 40531903526791424 ; 229684816879945280 ; 1302276025254156288 ; 7386924304845992960 ; 41915806799141404672 ; 237912019229909778432 ; 1350690613470865915904 ; 7669683197320473083904 ; 43557782702360803409920 ; 247405045987477196636160 ; 1405386535710113186971648
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56940 ; 281120 ; 1511348 ; 8013060 ; 43633850 ; 238402956 ; 1316719164 ; 7306583440 ; 40767962576 ; 228271461180 ; 1282240651892 ; 7219626104636 ; 40730643661110 ; 230146209990336 ; 1302090206732690 ; 7374358849122632 ; 41799607307316456 ; 237092011795886176 ; 1345565760814966784 ; 7639981310682224640 ; 43395394777016647680 ; 246564186382852358144 ; 1401289083717503942656 ; 7965581675191274045440 ; 45288023201691136425984 ; 257520766156325204787200 ; 1464513505674423716282368
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56874 ; 280588 ; 1506828 ; 7982010 ; 43425600 ; 237082164 ; 1308501678 ; 7256531126 ; 40466391880 ; 226471342020 ; 1271554179708 ; 7156447998814 ; 40358071246350 ; 227952900816058 ; 1289191738049100 ; 7298557028318986 ; 41354322084700160 ; 234477047839016128 ; 1330212904343779840 ; 7549863345259083776 ; 42866554474647388160 ; 243461676263793557504 ; 1383093766824711684096 ; 7858910884516614635520 ; 44662916684630766649344 ; 253859170396823026139136 ; 1443075595185149001596928
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56850 ; 280392 ; 1505260 ; 7971138 ; 43355230 ; 236640888 ; 1305846942 ; 7240809056 ; 40375226638 ; 225947545410 ; 1268573511164 ; 7139558060452 ; 40262670531096 ; 227414377985528 ; 1286150707247710 ; 7281356844191706 ; 41256824918067048 ; 233922928816122496 ; 1327054710257744128 ; 7531811712675112960 ; 42763090695568637952 ; 242867147040475381760 ; 1379669533143348543488 ; 7839148480324563894272 ; 44548660750382278901760 ; 253197625150748642770944 ; 1439240572166497919565824
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56850 ; 280476 ; 1505732 ; 7975908 ; 43384080 ; 236844608 ; 1307085558 ; 7248593664 ; 40421882450 ; 226228199430 ; 1270235150724 ; 7149383499214 ; 40320459454884 ; 227753917464438 ; 1288142402511960 ; 7293035823460908 ; 41325282780410032 ; 234324192908400256 ; 1329406607931607040 ; 7545596703311321088 ; 42843882900719550464 ; 243340610324914438144 ; 1382443660473736888320 ; 7855398808495713157120 ; 44643823446779613937664 ; 253754704873573152980992 ; 1442500399111430746406912
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56892 ; 281036 ; 1510556 ; 8013366 ; 43640710 ; 238537904 ; 1317730632 ; 7314234564 ; 40818369800 ; 228599091510 ; 1284285816780 ; 7232253541504 ; 40807435527804 ; 230610040572208 ; 1304872795796470 ; 7390984072651364 ; 41898584312892168 ; 237679758306370944 ; 1349048324376971264 ; 7660580371067332608 ; 43517050785977393152 ; 247281726236356018176 ; 1405516178541302775808 ; 7990457011837063921664 ; 45434261782081398898688 ; 258379680983931515043840 ; 1469553812888912859758592
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56940 ; 281372 ; 1513396 ; 8031744 ; 43761190 ; 239274684 ; 1322186820 ; 7340533200 ; 40972139010 ; 229489380420 ; 1289416368532 ; 7261719640824 ; 40976464363296 ; 231579478576168 ; 1310437305290390 ; 7422965950282508 ; 42082705702361480 ; 238741658796851328 ; 1355183794941270528 ; 7696090826305781760 ; 43722897423346491392 ; 248476618907574861824 ; 1412460400229722095616 ; 8030853060761970802688 ; 45669435931086855077888 ; 259749605320855656595456 ; 1477537225352959265603584
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56850 ; 280784 ; 1508212 ; 7998624 ; 43539690 ; 237909980 ; 1313780766 ; 7290095878 ; 40671135944 ; 227710235130 ; 1278937163044 ; 7200215426164 ; 40616019561102 ; 229469326397054 ; 1298087736782990 ; 7350696107520104 ; 41659717615813248 ; 236265444247995456 ; 1340684608262492672 ; 7611177797629136896 ; 43225558604784558080 ; 245563601815276683264 ; 1395399138307387949056 ; 7930939929703817936896 ; 45084448878059535204352 ; 256325438866638642348032 ; 1457500571781017746014208
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56874 ; 280084 ; 1501476 ; 7935444 ; 43081740 ; 234748360 ; 1293479670 ; 7163449358 ; 39903121340 ; 223122367890 ; 1251860817604 ; 7041531542532 ; 39690520249062 ; 224085417223754 ; 1266810715750920 ; 7169066157367138 ; 40604787968429264 ; 230135028680510272 ; 1305034832088363520 ; 7403711841344096256 ; 42017340756240416768 ; 238522886742020915200 ; 1354349093935849930752 ; 7691507342301332504576 ; 43687525561330242158592 ; 248174058586341185159168 ; 1409932779164050592366592
